text1,text2,joins
"Bella: ""I first heard about the losses in February 2022.""",I told Alice about the losses in the first half of February 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Alice about the losses some time in 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Alice about the losses not before the year 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Alice about the losses in 2022 or 2021.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Alice about the losses before 2023.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Alice about the losses in October 2021.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses in February 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses on 2/5/2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses on 2/7/2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses after January 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses in the first half of February 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses some time in 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses not before the year 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses in 2022 or 2021.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses before 2023.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Rosy about the losses in October 2021.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses in February 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses on 2/5/2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses on 2/7/2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses after January 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses in the first half of February 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses some time in 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses not before the year 2022.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses in 2022 or 2021.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses before 2023.,False
"Bella: ""I first heard about the losses in February 2022.""",I told Bella about the losses in October 2021.,True
